Дата запуска,Блюдо,Количество повторных продаж,Стоимость по меню,Фактическая цена реализации за ед,Продано количество,Подарено по акции,Количество продаж с уценкой,Кол-во товаров проданных по спец цене ПЛ,Кол-во товаров проданных за живчики,Кол-во списаний,закупка
01.01.1970,Онигири с сурими  Жизньмарт. Качество вкуса Сибирь,84.0,426,108,120.0,0,3,0,0,13.0,132.0
01.01.1970,Онигири с тунцом в соусе спайси. ИП Ульшина Инна Гарьевна,38.0,360,139,75.0,0,3,35,0,7.0,115.0
19.02.2024,Онигири с тунцом с соусом спайси МФ. ИП ЧЕРНЫШЕВА ИРИНА АЛЕКСАНДРОВНА,1.0,140,140,1.0,0,0,0,0,0.0,1.0
30.11.2020,Орех кедровый,0.0,359,359,1.0,0,0,0,0,0.0,1.0
23.09.2024,Ореховая матча 300,1.0,247,151,13.0,0,0,2,0,0.0,15.0
17.11.2020,Ореховая овсянка 220 г,6.0,162,0,0.0,0,0,0,0,12.0,12.0
05.12.2024,Ореховая овсянка 220 г. ИП Селиванова С. Л. (Тюмень),6.0,183,136,12.0,0,0,0,0,1.0,13.0
09.04.2024,"Ореховый батончик с ирисо-сливочным вкусом ""МЁД-МИНДАЛЬ-КЕШЬЮ""",7.0,115,77,12.0,0,0,0,0,0.0,12.0
09.04.2024,"Ореховый батончик с мёдом ""ОРЕХИ-МЁД-МОРСКАЯ СОЛЬ""",3.0,86,77,9.0,0,0,0,0,0.0,9.0
09.04.2024,"Ореховый батончик со вкусом айриш-крим ""АРАХИС-МИНДАЛЬ""",1.0,77,77,5.0,0,0,0,0,0.0,5.0
09.04.2024,"Ореховый батончик со сливочно-карамельным вкусом ""МИНДАЛЬ-КАРАМЕЛЬ""",4.0,85,77,11.0,0,0,0,0,0.0,11.0
22.07.2024,Осетинский пирог с горбушей 150г,0.0,284,187,2.0,0,0,0,0,1.0,3.0
10.10.2024,Осетинский пирог с капустой 150г,0.0,197,0,0.0,0,0,0,0,3.0,3.0
31.05.2024,Осетинский пирог с курицей 150г,2.0,280,187,3.0,0,0,0,0,0.0,3.0
10.10.2024,Осетинский пирог с сыром и картофелем 150г,1.0,238,187,3.0,0,0,0,0,3.0,6.0
10.10.2024,Осетинский пирог с яблоком 150г,0.0,197,0,0.0,0,0,0,0,2.0,2.0
20.11.2019,Острый рап с курицей ,14.0,154,0,0.0,0,0,0,0,5.0,5.0
14.02.2025,Острый рап с курицей . Качество вкуса Сибирь,14.0,256,150,35.0,0,1,0,0,6.0,42.0
25.03.2020,Пакет Крафт большой,0.0,35,35,1.0,0,0,0,0,0.0,1.0
07.07.2021,Пакет за 3 рубля,33.0,7,3,54.0,0,0,0,0,0.0,54.0
05.10.2021,Пакет за 5 рублей,31.0,11,5,54.0,0,0,0,0,0.0,54.0
23.03.2020,Пакет крафт маленький,0.0,30,30,1.0,0,0,0,0,0.0,1.0
18.06.2024,Пакет подарочный для упаковки,0.0,0,0,1.0,0,0,0,0,0.0,1.0
14.12.2021,Палочки бамбуковые СТМ,0.0,0,0,21.0,0,0,0,0,0.0,21.0
01.01.1970,Палочки веганские растительные со вкусом лосося 300гр. ИП Кадыров Дамир Исмагилович,0.0,255,255,1.0,0,0,0,0,0.0,1.0
09.09.2024,Панна-котта Груша,0.0,157,135,5.0,0,0,0,0,4.0,9.0
26.01.2024,Панна-котта Малиновая,6.0,135,135,8.0,0,0,0,0,1.0,9.0
26.01.2024,Панна-котта Тропики,0.0,135,135,3.0,0,0,0,0,1.0,4.0
15.12.2023,"Панна-котта Фиалковая, 110г",1.0,149,143,2.0,0,0,0,0,10.0,12.0
26.10.2023,Пармезан соевый продукт пищевой с сырным вкусом 200 гр,0.0,185,185,1.0,0,0,0,0,0.0,1.0
24.11.2021,"Паста ""Болоньезе"", шт 250 гр",14.0,246,0,0.0,0,0,0,0,1.0,1.0
23.11.2024,"Паста ""Болоньезе"", шт 250 гр. ИП Седова Наталья Александровна",14.0,316,203,33.0,0,0,14,0,8.0,54.0
16.01.2025,Паста Карбонара . Маркетинг и еда,103.0,997,179,154.0,0,0,96,0,3.0,240.0
12.07.2024,Паста с цукини и томатами,3.0,204,183,11.0,0,2,0,0,2.0,15.0
16.01.2025,Паста сырная фарфалле. Маркетинг и еда,134.0,1192,106,177.0,0,0,146,0,4.0,308.0
22.10.2021,Пастила Антипростуда (40 г),0.0,169,169,2.0,0,0,0,0,0.0,2.0
03.08.2024,Пастила Ассорти (Смородина-Вишня-Банан),1.0,199,199,2.0,0,0,0,0,0.0,2.0
30.07.2024,Пастила Клубника медовая,0.0,169,169,1.0,0,0,0,0,0.0,1.0
22.10.2021,Пастила Малина медовая (40 г),0.0,169,169,1.0,0,0,0,0,0.0,1.0
02.09.2023,"Пастила с Манго, яблоком и мёдом",1.0,104,104,2.0,0,0,0,0,0.0,2.0
03.09.2023,Пастила с черешней и мёдом,1.0,109,109,1.0,0,0,0,0,0.0,1.0
27.12.2022,"Паштет ""По-домашнему""",0.0,197,181,1.0,0,0,0,0,0.0,1.0
14.04.2021,"Паштет ""С печенью куриной и черносливом""",2.0,201,197,3.0,0,0,0,0,1.0,4.0
22.03.2024,Паштет из мяса птицы с черносливом 90г.,0.0,174,0,0.0,0,0,0,0,1.0,1.0
23.05.2023,Паштет из печени индейки с грушей,0.0,259,259,1.0,0,0,0,0,0.0,1.0
03.03.2020,Паштет из печени индейки с клюквой 90г,0.0,199,199,1.0,0,0,0,0,0.0,1.0
03.03.2020,Паштет куриный с шампиньонами и прованскими травами 90г,1.0,238,175,3.0,0,0,1,0,3.0,7.0
30.01.2021,"Паштет с фасолью, баклажанами и грецкими орехами 90г",0.0,160,160,1.0,0,0,0,0,0.0,1.0
29.07.2024,"Пельмени Итальянские, 400г",3.0,1305,435,3.0,0,0,0,0,0.0,3.0
05.07.2023,Пельмени Малышарики (говядина-индейка) 500г,6.0,588,420,7.0,0,0,0,0,0.0,7.0
03.10.2022,Пельмени без глютена с индейкой,1.0,375,375,1.0,0,0,0,0,0.0,1.0
12.04.2024,Пельмени с мраморной говядиной 500 г,7.0,486,365,12.0,0,0,0,0,0.0,12.0
16.01.2025,Пенне с курицей и шампиньонами. Маркетинг и еда,113.0,962,105,179.0,0,0,116,0,0.0,292.0
31.12.2019,Пенне с овощами,1.0,193,0,0.0,0,0,0,0,8.0,8.0
16.01.2025,Пенне с овощами. Маркетинг и еда,1.0,156,153,5.0,0,1,0,0,0.0,6.0
29.07.2019,"Перец порционный Жизньмарт 0,25гр,  шт ",0.0,3,0,43.0,0,0,0,0,0.0,45.0
21.07.2024,Перец сезонный 500 гр.,0.0,99,0,0.0,0,0,0,0,2.0,2.0
23.05.2024,Персик (2 шт) фас,0.0,239,0,0.0,0,0,0,0,1.0,1.0
16.09.2023,Персик инжирный 500г,0.0,349,0,0.0,0,0,0,0,1.0,1.0
23.04.2019,"Печень по-строгановски с запеченным картофелем, шт ",3.0,281,0,0.0,0,0,0,0,9.0,9.0
19.04.2023,"Печень по-строгановски с запеченным картофелем, шт . Торговый дом готовой продукции",3.0,225,225,6.0,0,0,0,0,1.0,7.0
20.03.2024,"Печенье """"Кокосанка"""" с кусочками манго без глютена",0.0,144,144,2.0,0,0,0,0,0.0,2.0
09.11.2021,"Печенье «Рикоттини» апельсиновое, 180 г",1.0,205,205,1.0,0,0,0,0,0.0,1.0
02.02.2022,"Печенье кокосовое с шоколадной шапочкой, 200гр",5.0,330,324,6.0,0,1,0,0,0.0,7.0
24.01.2023,Печенье кунжутное хрустящее,0.0,219,0,0.0,0,0,0,0,6.0,6.0
28.09.2024,Печенье овсяное Классическое,5.0,134,93,13.0,0,0,0,0,0.0,13.0
01.09.2024,Печенье овсяное с вишней и шоколадом,0.0,239,239,5.0,0,0,0,0,0.0,5.0
24.01.2023,Печенье овсяное с лаймом и помело,4.0,219,219,6.0,0,0,0,0,3.0,9.0
30.09.2024,Печенье овсяное с темным и молочным шоколадом,0.0,238,199,6.0,0,0,0,0,0.0,6.0
24.01.2023,Печенье овсяное с черносливом и грецким орехом,1.0,219,219,3.0,0,0,0,0,3.0,6.0
02.09.2024,Печенье хрустящее с семечками подсолнечника,1.0,179,179,5.0,0,0,0,0,1.0,6.0
16.12.2023,Пирог вишневый 80г,0.0,165,0,0.0,0,0,0,0,4.0,4.0
16.12.2023,"Пирог лимонный, 80г",0.0,158,0,0.0,0,0,0,0,4.0,4.0
09.10.2023,"Пирог осетинский с мясом ""Фыдджын"" 500 г.",0.0,486,486,1.0,0,0,0,0,0.0,1.0
09.10.2023,Пирог осетинский с сыром и шпинатом 500 г.,0.0,416,416,3.0,0,0,0,0,0.0,3.0
09.10.2023,Пирог с картофелем и грибами 500 г.,0.0,381,352,1.0,0,0,0,0,0.0,1.0
25.11.2022,"Пирожное ""Рикотти сырное""",0.0,129,129,2.0,0,0,0,0,0.0,2.0
25.11.2022,"Пирожное ""Рикотти творожное с лимоном""",0.0,129,0,2.0,0,0,0,774,0.0,775.0
25.11.2022,"Пирожное ""Рикотти шоколадное""",1.0,258,129,2.0,0,0,0,0,0.0,2.0
17.08.2022,Пирожное «Муравьешки»,3.0,308,179,5.0,0,0,0,0,0.0,5.0
12.07.2024,"Пирожное Дамские пальчики, 125г",0.0,185,185,1.0,0,0,0,0,0.0,1.0
11.07.2024,Пирожное Картошка с рикоттой 180г (3 шт),0.0,210,210,1.0,0,0,0,0,0.0,1.0
24.08.2024,Пирожное ШУ Ванильное,2.0,126,101,3.0,0,1,0,0,5.0,9.0
24.08.2024,Пирожное ШУ малиновое,6.0,105,103,8.0,0,1,0,0,7.0,16.0
24.08.2024,Пирожное ШУ фисташковое,4.0,113,103,8.0,0,1,0,0,5.0,14.0
24.08.2024,Пирожное ШУ черничное,2.0,105,105,6.0,0,0,0,0,5.0,11.0
16.12.2023,"Пирожное апельсин-шоколад, 120г",1.0,171,170,7.0,0,0,0,0,3.0,10.0
26.07.2022,"Пирожное дайфукумоти ""Мандарин юдзу"", 50г",4.0,175,175,4.0,0,0,0,0,0.0,4.0
26.12.2023,"Пирожное протеиновое «Брауни банановое» с коллагеном, 50 г",1.0,147,118,5.0,0,0,0,0,0.0,5.0
26.12.2023,"Пирожное протеиновое «Брауни вишневое», 50 г",0.0,118,118,5.0,0,0,0,0,0.0,5.0
26.12.2023,"Пирожное протеиновое «Брауни классическое», 50 г",2.0,118,118,4.0,0,0,0,0,0.0,4.0
26.12.2023,"Пирожное протеиновое «Брауни мятное» с коллагеном, 50 г",0.0,131,131,1.0,0,0,0,0,0.0,1.0
17.10.2023,Пита,12.0,58,39,27.0,0,0,0,0,3.0,30.0
06.06.2024,Пихтовый чай с душицей в пакетиках 20 шт.,5.0,214,179,6.0,0,0,0,0,0.0,6.0
01.06.2022,"Пицца римская ""Ветчина и грибы"" 370гр",1.0,460,374,6.0,0,0,0,0,0.0,6.0
03.06.2022,"Пицца римская ""Маргарита"" 350гр",1.0,457,374,6.0,0,0,0,0,0.0,6.0
12.02.2024,"Пицца римская ""С курицей и белыми грибами"" 430гр",0.0,545,545,2.0,0,0,0,0,0.0,2.0
13.10.2024,Пицца с колбасками и огурцами 110г,3.0,172,112,13.0,0,3,0,0,8.0,24.0
07.12.2021,Плов Праздничный с говядиной,5.0,294,0,0.0,0,0,0,0,5.0,5.0
28.09.2024,Плов Праздничный с говядиной и гранатом,5.0,373,235,29.0,0,1,0,0,16.0,47.0
15.10.2024,Плов Праздничный с говядиной. САНТОС 2,5.0,364,239,15.0,0,2,0,0,0.0,17.0
07.12.2021,Плов Ферганский с курицей,22.0,240,0,0.0,0,0,0,0,4.0,4.0
05.02.2025,Плов Ферганский с курицей. ИП Назарян Масис Хачикович,22.0,325,211,34.0,0,1,0,0,2.0,37.0
08.04.2019,"Плов по-узбекски из цыпленка, шт",8.0,162,0,0.0,0,0,0,0,3.0,3.0
19.03.2024,"Плов по-узбекски из цыпленка, шт. ИП Тютин Андрей Александрович",8.0,259,162,24.0,0,0,0,0,2.0,26.0
19.06.2024,Плов с курицей,6.0,302,194,30.0,0,1,0,0,5.0,35.0
05.08.2023,"Плов с курицей, 250 г",3.0,277,185,3.0,0,0,0,0,0.0,3.0
30.07.2022,Пончик с шоколадом и арахисом,12.0,110,62,30.0,0,1,0,1458,3.0,1487.0
11.04.2022,"Попкорн ""Двойной шоколад"" 20 г",0.0,115,51,6.0,0,0,0,462,0.0,467.0
17.05.2022,"Попкорн ""Нежная Карамель"" 20 г",1.0,107,8,9.0,0,0,0,1848,0.0,1854.0
12.04.2022,"Попкорн микроволновый СВЧ ""Нежный сыр"" 70 г ",0.0,101,101,2.0,0,0,0,0,0.0,2.0
04.12.2020,Попкорн со вкусом сыра 25 г,0.0,130,104,5.0,0,0,0,0,0.0,5.0
21.12.2023,"Прокладки ежедневные Panty Normal, 20 шт",0.0,99,99,1.0,0,0,0,0,0.0,1.0
28.06.2023,Проростки Горошек 125г стакан,0.0,89,0,0.0,0,0,0,0,3.0,3.0
28.06.2023,Проростки Маш 125г стакан,0.0,89,89,2.0,0,0,0,0,3.0,5.0
16.12.2023,"Простокваша термостатная 4,0% 300 гр",0.0,61,61,2.0,0,0,0,0,5.0,7.0
26.09.2024,Протеиновое печенье в белом шоколаде с суфле со вкусом манго (Жизньмарт),1.0,158,158,6.0,0,0,0,0,0.0,6.0
26.09.2024,Протеиновое печенье в молочном шоколаде с суфле со вкусом лайма (Жизньмарт),0.0,159,159,2.0,0,0,0,0,0.0,2.0
22.09.2022,Протеиновое печенье с суфле Капучино 60гр,7.0,161,146,11.0,0,0,0,0,0.0,11.0
21.11.2022,Протеиновое печенье с суфле Полный кокос 60гр,5.0,147,147,8.0,0,0,0,0,0.0,8.0
21.07.2022,Протеиновое печенье с суфле Фисташковый мусс 60гр,6.0,161,146,11.0,0,0,0,0,0.0,11.0
22.09.2022,Протеиновое печенье с суфле Черника 60гр,4.0,175,146,6.0,0,0,0,0,0.0,6.0
24.03.2022,"Протеиновый батончик Kultlab Kult Bar, 60г (Белый шоколад миндаль)",3.0,152,126,7.0,0,0,0,0,0.0,7.0
24.03.2022,"Протеиновый батончик Kultlab Kult Bar, 60г (Кокосовый мусс)",2.0,152,130,7.0,0,0,0,0,0.0,7.0
24.05.2022,"Протеиновый батончик Kultlab Kult Bar, 60г (Миндально - Фисташковый пирог)",1.0,154,129,6.0,0,0,0,0,0.0,6.0
24.03.2022,"Протеиновый батончик Kultlab Kult Bar, 60г (Шоколад - Орех)",0.0,129,129,5.0,0,0,0,0,1.0,6.0
25.09.2024,"Протеиновый батончик Жизньмарт, 60г (Малиновый чизкейк)",0.0,139,139,1.0,0,0,0,0,0.0,1.0
15.11.2023,"Протеиновый батончик Жизньмарт, 60г (Печенье)",1.0,129,129,1.0,0,0,0,0,0.0,1.0
19.09.2022,"Протеиновый батончик Жизньмарт, 60г (Шоколад - Фундук)",2.0,258,129,4.0,0,0,0,0,0.0,4.0
21.10.2024,Профитроли пломбирные с шоколадным топпингом,0.0,207,166,5.0,0,0,0,0,0.0,5.0
21.10.2024,Профитроли с шоколадным кремом,0.0,332,166,4.0,0,0,0,0,0.0,4.0
20.04.2022,Пряник имбирный в ассортименте,7.0,91,88,9.0,0,0,0,0,0.0,9.0
29.04.2023,Пряники «Молочные»,19.0,202,136,34.0,0,0,0,0,0.0,34.0
17.11.2020,Пшенка на кокосовом молоке с грушей 220г,6.0,164,0,0.0,0,0,0,0,9.0,9.0
23.09.2023,Пшенка на кокосовом молоке с грушей 220г. ФУДСТОР,6.0,135,135,8.0,0,0,0,0,0.0,8.0
06.09.2019,Пюре Груша без сахара ГОСТ 100г ст/б,0.0,64,64,1.0,0,0,0,0,0.0,1.0
21.02.2024,Пюре из индейки с овощами 100г,0.0,84,84,1.0,0,0,0,0,0.0,1.0
17.09.2021,Пюре из цыпленка с картофелем и капустой 100г,0.0,69,69,1.0,0,0,0,0,0.0,1.0
07.09.2019,"Пюре мясное «Индейка», 80г",0.0,94,94,1.0,0,0,0,0,0.0,1.0
19.11.2019,Рап с курицей ,20.0,165,0,0.0,0,0,0,0,4.0,4.0
14.02.2025,Рап с курицей . Качество вкуса Сибирь,20.0,264,163,41.0,0,3,0,0,4.0,49.0
19.11.2019,Рап с лососем ,7.0,229,0,0.0,0,0,0,0,2.0,2.0
14.02.2025,Рап с лососем . Качество вкуса Сибирь,7.0,311,214,23.0,0,1,0,0,0.0,24.0
19.11.2019,Рап с ростбифом ,3.0,168,0,0.0,0,0,0,0,8.0,8.0
14.02.2025,Рап с ростбифом . Качество вкуса Сибирь,3.0,168,166,8.0,0,1,0,0,0.0,9.0
12.09.2024,Рататуй 250г,0.0,240,200,2.0,0,0,0,0,12.0,14.0
24.09.2024,Раф клубника в шоколаде 400,3.0,303,136,40.0,0,0,0,0,0.0,41.0
13.12.2022,Раф соленая карамель стакан 400,110.0,1231,142,208.0,0,0,0,0,0.0,211.0
13.12.2022,Раф стакан 400,49.0,610,161,93.0,0,0,0,0,0.0,94.0
17.07.2023,"Редис красный, 250 г",0.0,112,87,1.0,0,0,0,0,3.0,4.0
29.08.2024,Ризотто с булгуром и индейкой,2.0,243,0,0.0,0,0,0,0,21.0,21.0
16.01.2025,Ризотто с булгуром и индейкой. Маркетинг и еда,2.0,266,207,9.0,0,0,0,0,3.0,12.0
15.03.2024,Рис постный с овощами и грибами 250 г,0.0,137,0,0.0,0,0,0,0,7.0,7.0
16.01.2025,Рис постный с овощами и грибами 250 г. Маркетинг и еда,0.0,137,137,2.0,0,0,0,0,0.0,2.0
16.03.2021,Рисовая каша без сахара,0.0,148,0,0.0,0,0,0,0,8.0,8.0
31.01.2024,Рисовая каша без сахара. ИП Ульшин Александр Игоревич (производство),0.0,120,120,5.0,0,0,0,0,0.0,5.0
17.11.2020,Рисовая каша с манго 220г,9.0,137,0,0.0,0,0,0,0,4.0,4.0
06.12.2024,Рисовая каша с манго 220г. ИП Селиванова С. Л. (Тюмень),9.0,190,136,26.0,0,1,0,0,6.0,33.0
08.09.2023,Рисовая лапша с бобами эдамаме в соусе Том-ям,0.0,196,0,0.0,0,0,0,0,11.0,11.0
14.08.2024,Рисовая лапша с бобами эдамаме в соусе Том-ям. Мисфуд,0.0,196,191,4.0,0,1,0,0,0.0,5.0
26.03.2022,Ролл Мистер Сурими,4.0,279,0,0.0,0,0,0,0,10.0,10.0
09.01.2025,Ролл Мистер Сурими. ИП Ульшина Инна Гарьевна,4.0,246,225,17.0,0,4,0,0,1.0,22.0
11.12.2022,Ролл Сливочный с угрем,5.0,235,0,0.0,0,0,0,0,11.0,11.0
01.07.2024,Ролл Сливочный с угрем. ФЭМЭЛИ ГРУПП,5.0,235,224,15.0,0,7,0,0,2.0,24.0
28.02.2020,Ролл Сурими со сливочным сыром,11.0,205,0,0.0,0,0,0,0,3.0,3.0
09.01.2025,Ролл Сурими со сливочным сыром. ИП Ульшина Инна Гарьевна,11.0,220,200,28.0,0,6,0,0,0.0,33.0
07.03.2019,"Ролл Тортилья с цыпленком гриль, шт (Жизньмарт)",11.0,292,0,0.0,0,0,0,0,15.0,15.0
09.01.2025,"Ролл Тортилья с цыпленком гриль, шт (Жизньмарт). ИП Ульшина Инна Гарьевна",11.0,313,242,22.0,0,2,0,0,10.0,35.0
17.03.2022,Ролл Филадельфия 3/4,2.0,449,0,0.0,0,0,0,0,12.0,12.0
22.04.2022,Ролл Филадельфия 3/4 4 шт Жизньмарт,0.0,213,0,0.0,0,0,0,0,1.0,1.0
10.01.2025,Ролл Филадельфия 3/4. ИП Ульшина Инна Гарьевна,2.0,447,437,18.0,0,3,0,0,0.0,22.0
09.01.2025,"Ролл Чукка с снежным крабом, шт (Жизньмарт). ИП Ульшина Инна Гарьевна",11.0,214,193,26.0,0,4,0,0,0.0,30.0
02.08.2022,Ролл летний с курицей,0.0,216,0,0.0,0,0,0,0,1.0,1.0
09.01.2025,Ролл летний с курицей. ИП Ульшина Инна Гарьевна,0.0,181,175,3.0,0,1,0,0,1.0,5.0
22.12.2023,Ролл с крабом,4.0,218,0,0.0,0,0,0,0,11.0,11.0
28.11.2024,Ролл с крабом. ФЭМЭЛИ ГРУПП,4.0,185,179,18.0,0,5,0,0,0.0,24.0
11.09.2021,"Ролл с лососем и огурцом, шт (Жизньмарт)",6.0,304,0,0.0,0,0,0,0,15.0,15.0
09.01.2025,"Ролл с лососем и огурцом, шт (Жизньмарт). ИП Ульшина Инна Гарьевна",6.0,255,250,16.0,0,3,0,0,0.0,19.0
28.09.2024,Ролл с лососем и чили Унаги,0.0,260,247,2.0,0,1,0,0,0.0,3.0
28.09.2024,Ролл с лососем и чили унаги,1.0,260,0,0.0,0,0,0,0,10.0,10.0
24.09.2024,Ролл с лососем и чили унаги. ФЭМЭЛИ ГРУПП,1.0,278,255,15.0,0,2,0,0,0.0,17.0
16.09.2024,Ролл с ростбифом и сыром пармезан,0.0,246,228,7.0,0,2,0,0,35.0,37.0
26.03.2022,Ролл сливочный с курицей и огурцами,7.0,209,0,0.0,0,0,0,0,5.0,5.0
09.01.2025,Ролл сливочный с курицей и огурцами. ИП Ульшина Инна Гарьевна,7.0,187,173,21.0,0,7,0,0,0.0,27.0
16.05.2019,"Ролл сливочный с лососем, шт (Жизньмарт)",7.0,229,0,0.0,0,0,0,0,5.0,5.0
09.01.2025,"Ролл сливочный с лососем, шт (Жизньмарт). ИП Ульшина Инна Гарьевна",7.0,224,220,18.0,0,3,0,0,1.0,22.0
16.05.2019,"Ролл сливочный с огурцом, шт (Жизньмарт)",7.0,200,0,0.0,0,0,0,0,5.0,5.0
09.01.2025,"Ролл сливочный с огурцом, шт (Жизньмарт). ИП Ульшина Инна Гарьевна",7.0,171,168,19.0,0,3,0,0,1.0,23.0
17.12.2021,Роллы Филадельфия/С лососем и огурцом,5.0,399,0,0.0,0,0,0,0,12.0,12.0
10.01.2025,Роллы Филадельфия/С лососем и огурцом. ИП Ульшина Инна Гарьевна,5.0,399,382,17.0,0,7,0,0,0.0,24.0
09.02.2024,Руккола 50г мытая,0.0,129,0,0.0,0,0,0,0,2.0,2.0
04.10.2024,Руккола свежая в горшочке,0.0,59,0,0.0,0,0,0,0,1.0,1.0
12.01.2024,Рулет куриный с зеленым рисом,6.0,247,238,12.0,0,0,0,0,24.0,34.0
30.09.2022,Сhicken рап,6.0,197,0,0.0,0,0,0,0,10.0,10.0
14.02.2025,Сhicken рап. Качество вкуса Сибирь,6.0,223,193,17.0,0,2,0,0,3.0,22.0
06.03.2019,"Салат Винегрет с лесными опятами и ароматным маслом, шт ",13.0,169,0,0.0,0,0,0,0,4.0,4.0
17.03.2025,"Салат Винегрет с лесными опятами и ароматным маслом, шт . Маркетинг и еда",13.0,174,136,23.0,0,0,0,0,5.0,28.0
16.03.2019,"Салат Греческий, шт",10.0,239,0,0.0,0,0,0,0,9.0,9.0
17.03.2025,"Салат Греческий, шт. Маркетинг и еда",10.0,293,230,18.0,0,0,0,0,4.0,22.0
14.06.2024,Салат Грузинская морковка с изюмом,0.0,110,110,2.0,0,0,0,0,5.0,7.0
28.10.2021,Салат Зеленый с манго и апельсином,3.0,249,0,0.0,0,0,0,0,9.0,9.0
02.07.2024,Салат Зеленый с манго и апельсином. ФЭМЭЛИ ГРУПП,3.0,246,221,10.0,0,0,0,0,2.0,12.0
31.10.2020,Салат Коул Слоу 170г,7.0,113,0,0.0,0,0,0,0,1.0,1.0
16.01.2025,Салат Коул Слоу 170г. Маркетинг и еда,7.0,113,101,11.0,0,0,0,0,0.0,11.0
27.03.2022,Салат Крабовый 180 гр,2.0,231,0,0.0,0,0,0,0,3.0,3.0
13.01.2025,Салат Крабовый 180 гр. КАЧЕСТВО ВКУСА,2.0,210,191,11.0,0,0,0,0,0.0,11.0
01.01.1970,Салат Крабовый с рисом . ИП Мурачев Михаил Анатольевич,34.0,329,157,59.0,0,2,0,0,21.0,91.0
17.03.2025,"Салат Оливье с мясом, шт 180гр. Маркетинг и еда",78.0,769,116,120.0,0,0,94,0,4.0,213.0
31.03.2022,Салат Свежесть с редькой,1.0,223,0,0.0,0,0,0,0,8.0,8.0
14.11.2024,Салат Свежесть с редькой. Коферадости ,1.0,179,179,2.0,0,0,0,0,0.0,2.0
06.12.2023,Салат Сельдь под шубой 650 г,0.0,411,0,0.0,0,0,0,0,6.0,6.0
13.01.2025,Салат Сельдь под шубой 650 г. КАЧЕСТВО ВКУСА,0.0,411,411,1.0,0,0,0,0,0.0,1.0
06.03.2019,"Салат Сельдь под шубой, шт",34.0,176,0,0.0,0,0,0,0,3.0,3.0
01.01.1970,"Салат Сельдь под шубой, шт. ИП Золотарева Юлия Семеновна ",34.0,347,150,69.0,0,0,0,0,14.0,93.0
31.03.2022,Салат Сытный,33.0,136,0,0.0,0,0,0,0,2.0,2.0
14.02.2025,Салат Сытный. Качество вкуса Сибирь,33.0,301,135,62.0,0,1,0,0,5.0,68.0
14.06.2024,Салат Тбилиси с курицей,5.0,218,183,10.0,0,0,0,0,4.0,14.0
19.08.2024,Салат витаминный 120г,4.0,120,0,0.0,0,0,0,0,5.0,5.0
17.01.2025,Салат витаминный 120г. Маркетинг и еда,4.0,105,92,17.0,0,0,0,0,2.0,19.0
16.07.2024,Салат зеленый с виноградом,0.0,262,0,0.0,0,0,0,0,4.0,4.0
21.06.2024,Салат зеленый с манго и кабачком. ИП КАШАПОВ АЙРАТ РИНАТОВИЧ,1.0,219,219,1.0,0,0,0,0,1.0,2.0
05.06.2024,Салат из кальмара с морковью по-корейски,0.0,205,0,0.0,0,0,0,0,3.0,3.0
16.03.2019,"Салат из печеной свеклы с брынзой, гранатом, мангольдом  и кедровым орехом, шт",0.0,205,167,1.0,0,0,0,0,10.0,11.0
14.09.2024,Салат из свеклы с грецким орехом,3.0,117,106,12.0,0,0,0,0,21.0,33.0
05.06.2024,Салат из цветной капусты по-корейски,0.0,135,0,0.0,0,0,0,0,1.0,1.0
10.08.2024,Салат летний,0.0,185,185,1.0,0,0,0,0,4.0,5.0
04.10.2024,Салат листовой свежий в горшочке,0.0,65,0,0.0,0,0,0,0,3.0,3.0
20.04.2022,Салат метелка 150 гр,1.0,141,0,0.0,0,0,0,0,6.0,6.0
17.01.2025,Салат метелка 150 гр. Маркетинг и еда,1.0,118,117,9.0,0,1,0,0,0.0,10.0
20.04.2022,Салат овощной,5.0,218,0,0.0,0,0,0,0,2.0,2.0
16.01.2025,Салат овощной. Маркетинг и еда,5.0,197,184,15.0,0,0,0,0,0.0,15.0
17.03.2025,Салат полянка. Маркетинг и еда,1.0,168,189,1.0,0,0,0,0,0.0,1.0
16.09.2024,Салат с кальмаром 150г,7.0,258,198,27.0,0,1,0,0,9.0,37.0
04.08.2024,Салат тыква крем-чиз,0.0,258,0,0.0,0,0,0,0,9.0,9.0
23.11.2024,Салат тыква крем-чиз. ИП Селиванова С. Л. (Тюмень),0.0,342,220,3.0,0,1,0,0,0.0,4.0
17.03.2025,Салат цезарь с курицей. Маркетинг и еда,82.0,830,211,118.0,0,0,0,0,3.0,121.0
09.02.2024,Салатный микс Тоскана 120г,0.0,139,0,0.0,0,0,0,0,4.0,4.0
03.03.2021,Сало белорусское с/н 100г,2.0,170,170,4.0,0,0,0,0,0.0,4.0
19.04.2022,Сало запеченное с можжевельником с/н (100г),3.0,216,131,9.0,0,9,0,0,0.0,15.0
29.11.2023,"Самса с курицей, 120 гр",20.0,175,97,48.0,0,1,0,0,18.0,68.0
03.03.2021,"Сардельки из мяса индейки и говядины, ц/о, в/у 240гр",1.0,343,250,6.0,0,5,0,0,0.0,10.0
08.02.2022,Сахар порционный ЖМ Доставка,132.0,23,1,238.0,0,0,0,0,0.0,263.0
02.08.2019,"Сахар порционный Жизньмарт 5гр, шт",0.0,14,0,351.0,0,0,0,0,0.0,346.0
